booking_id,travel_date,booking_date,lead_time_days,nights_of_stay,ship_name,company,route_type,suite_type,booking_source,package,guest_country,total_cabins,booked_cabins,cycle_occupancy_percentage,passengers_on_booking,total_crew,total_reservation_income_usd,average_daily_guest_spending_usd,satisfaction_score,total_guest_spending_usd,price_category
15681,2018-11-03,2018-09-22,42,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board,Spain,1646,1,76.04,2,1416,4787.8,156.59,4.7,3131.8,High
15682,2018-11-03,2018-08-08,87,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board + EXC,Canada,1646,1,76.04,1,1416,3300.5,164.45,4.9,1644.5,Medium
15683,2018-11-03,2018-09-03,61,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board,Canada,1646,1,76.04,1,1416,3416.3,176.03,4.9,1760.3,Medium
15684,2018-11-03,2018-08-31,64,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive + EXC,Germany,1646,1,76.04,1,1416,3408.9,175.29,4.6,1752.8999999999999,Medium
15685,2018-11-03,2018-07-05,121,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,Full Board + EXC,UK,1646,1,76.04,3,1416,6506.7,161.69,4.5,4850.700000000001,High
15686,2018-11-03,2018-07-13,113,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,All Inclusive + EXC,Canada,1646,1,76.04,2,1416,4763.2,155.36,4.7,3107.2000000000003,High
15687,2018-11-03,2018-10-14,20,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,Germany,1646,1,76.04,2,1416,4919.2,163.16,4.8,3263.2,High
15688,2018-11-03,2018-08-21,74,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board,USA,1646,1,76.04,1,1416,3175.3,151.93,4.9,1519.3000000000002,Medium
15689,2018-11-03,2018-07-08,118,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive + EXC,USA,1646,1,76.04,1,1416,3224.6,156.86,4.8,1568.6000000000001,Medium
15690,2018-11-03,2018-07-07,119,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,Full Board,Italy,1646,1,76.04,1,1416,3262.9,160.69,4.7,1606.9,Medium
15691,2018-11-03,2018-08-16,79,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,UK,1347,1,86.19,2,1253,7876.44,220.14,4.9,5723.639999999999,High
15692,2018-11-03,2018-08-29,66,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,All Inclusive + EXC,Italy,1347,1,86.19,2,1253,7575.62,208.57,4.8,5422.82,High
15693,2018-11-03,2018-07-27,99,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,All Inclusive,USA,1347,1,86.19,1,1253,4709.77,196.69,5.0,2556.97,High
15694,2018-11-03,2018-08-06,89,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,Germany,1347,1,86.19,2,1253,7036.38,187.83,4.9,4883.58,High
15695,2018-11-03,2018-09-19,45,13,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,All Inclusive,Mexico,1347,2,86.19,4,1253,15751.84,220.12,4.9,11446.24,High
15696,2018-11-03,2018-08-27,68,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,Full Board + EXC,USA,1347,1,86.19,1,1253,4896.32,211.04,4.9,2743.52,High
15697,2018-11-03,2018-08-05,90,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive + EXC,UK,1347,1,86.19,1,1253,4879.03,209.71,4.7,2726.23,High
15698,2018-11-03,2018-07-03,123,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,Full Board + EXC,Germany,1347,1,86.19,1,1253,4740.97,199.09,4.8,2588.17,High
15699,2018-11-03,2018-06-17,139,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,All Inclusive,Spain,1347,1,86.19,1,1253,4707.43,196.51,4.7,2554.63,High
15700,2018-11-03,2018-08-29,66,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,All Inclusive + EXC,Germany,1347,2,86.19,4,1253,14728.48,200.44,4.7,10422.88,High
15701,2018-11-03,2018-09-05,59,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,B2B,All Inclusive,USA,1347,1,86.19,2,1253,7184.32,193.52,5.0,5031.52,High
15702,2018-11-03,2018-06-29,127,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,Spain,1347,1,86.19,1,1253,4718.35,197.35,4.9,2565.5499999999997,High
15703,2018-11-03,2018-10-21,13,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,Full Board + EXC,France,1347,1,86.19,2,1253,6896.5,182.45,4.9,4743.7,High
15704,2018-11-03,2018-08-29,66,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Web,Full Board + EXC,France,1347,1,86.19,1,1253,4736.55,198.75,4.7,2583.75,High
15705,2018-11-03,2018-07-13,113,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,USA,1347,2,86.19,2,1253,9144.98,186.13,4.7,4839.38,High
15706,2018-11-03,2018-08-29,66,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive,USA,2732,1,82.55,1,1500,1953.63,113.49,4.0,794.43,Low
15707,2018-11-03,2018-08-10,85,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,Full Board,USA,2732,1,82.55,1,1500,1997.94,119.82,4.4,838.74,Low
15708,2018-11-03,2018-07-30,96,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive + EXC,Spain,2732,1,82.55,2,1500,2811.9,118.05,4.1,1652.7,Medium
15709,2018-11-03,2018-08-02,93,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive,Mexico,2732,1,82.55,2,1500,2884.28,123.22,4.4,1725.08,Medium
15710,2018-11-03,2018-08-04,91,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,Spain,2732,2,82.55,2,1500,4081.14,125.91,4.2,1762.74,High
15711,2018-11-03,2018-09-26,38,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board + EXC,Spain,2732,2,82.55,2,1500,3970.96,118.04,4.5,1652.5600000000002,Medium
15712,2018-11-03,2018-07-30,96,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,USA,2732,1,82.55,2,1500,2741.76,113.04,4.2,1582.5600000000002,Medium
15713,2018-11-03,2018-10-11,23,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board,USA,2732,1,82.55,1,1500,1992.13,118.99,4.4,832.93,Low
15714,2018-11-03,2018-07-15,111,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,Germany,2732,1,82.55,1,1500,2020.9,123.1,4.4,861.6999999999999,Low
15715,2018-11-03,2018-07-31,95,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,Full Board,USA,2732,1,82.55,1,1500,2014.04,122.12,4.4,854.84,Low
15716,2018-11-03,2018-09-17,47,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board,Spain,2732,1,82.55,1,1500,1939.28,111.44,4.3,780.0799999999999,Low
15717,2018-11-03,2018-09-09,55,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,UK,2732,1,82.55,2,1500,2862.58,121.67,4.4,1703.38,Medium
15718,2018-11-03,2018-08-19,76,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive,USA,2732,1,82.55,2,1500,2912.0,125.2,4.3,1752.8,Medium
15719,2018-11-03,2018-06-28,128,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,USA,2732,2,82.55,4,1500,5551.28,115.46,4.5,3232.8799999999997,High
15720,2018-11-03,2018-07-26,100,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board,USA,2732,2,82.55,2,1500,3931.48,115.22,4.4,1613.08,Medium
15721,2018-11-04,2018-09-19,46,5,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,Full Board,USA,2626,1,77.74,1,2138,1519.85,138.37,4.4,691.85,Low
15722,2018-11-04,2018-08-30,66,5,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,Full Board + EXC,Germany,2626,1,77.74,2,2138,2349.2,152.12,4.6,1521.2,Low
15723,2018-11-04,2018-08-20,76,5,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,Full Board,Italy,2626,1,77.74,2,2138,2420.8,159.28,4.5,1592.8,Low
15724,2018-11-04,2018-06-13,144,5,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Direct,All Inclusive,UK,2626,1,77.74,2,2138,2349.3,152.13,4.7,1521.3,Low
15725,2018-11-04,2018-08-24,72,5,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Web,All Inclusive + EXC,UK,2626,2,77.74,4,2138,4823.0,158.35,4.5,3167.0,High
15726,2018-11-04,2018-08-11,85,5,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,Full Board,Spain,2626,1,77.74,2,2138,2293.6,146.56,4.4,1465.6,Low
15727,2018-11-04,2018-09-12,53,5,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,Full Board + EXC,Spain,2626,2,77.74,4,2138,4477.0,141.05,4.3,2821.0,High
15728,2018-11-04,2018-08-19,77,5,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,All Inclusive,Mexico,2626,1,77.74,2,2138,2425.4,159.74,4.5,1597.4,Low
15729,2018-11-04,2018-08-29,67,5,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,All Inclusive + EXC,USA,2626,1,77.74,2,2138,2204.2,137.62,4.8,1376.2,Low
15730,2018-11-04,2018-06-19,138,5,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Direct,All Inclusive + EXC,USA,2626,2,77.74,2,2138,3167.7,151.17,4.5,1511.6999999999998,Medium
15731,2018-11-04,2018-09-27,38,5,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Direct,All Inclusive,USA,2626,1,77.74,2,2138,2390.7,156.27,4.4,1562.7,Low
15732,2018-11-04,2018-09-26,39,5,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Direct,All Inclusive,UK,2626,2,77.74,2,2138,3143.7,148.77,4.6,1487.7,Medium
15733,2018-11-04,2018-09-29,36,5,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Direct,Full Board,France,2626,1,77.74,1,2138,1617.55,157.91,4.5,789.55,Low
15734,2018-11-04,2018-09-27,38,5,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,Full Board + EXC,Germany,2626,1,77.74,1,2138,1532.05,140.81,4.4,704.05,Low
15735,2018-11-04,2018-08-18,78,5,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,All Inclusive + EXC,Spain,2626,2,77.74,6,2138,6256.8,153.36,4.4,4600.8,High
15736,2018-11-04,2018-09-24,41,7,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,Full Board + EXC,USA,2805,1,82.54,2,2350,3704.4,181.8,5.0,2545.2000000000003,Medium
15737,2018-11-04,2018-06-30,127,7,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive + EXC,Spain,2805,1,82.54,1,2350,2388.68,175.64,5.0,1229.48,Low
15738,2018-11-04,2018-07-18,109,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive + EXC,Germany,2805,1,82.54,2,2350,3443.72,163.18,4.9,2284.52,Medium
15739,2018-11-04,2018-07-06,121,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,All Inclusive + EXC,Germany,2805,1,82.54,2,2350,3634.82,176.83,4.7,2475.6200000000003,Medium
15740,2018-11-04,2018-08-12,84,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive,Canada,2805,1,82.54,1,2350,2431.31,181.73,4.8,1272.11,Low
15741,2018-11-04,2018-06-06,151,7,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive + EXC,USA,2805,1,82.54,1,2350,2342.69,169.07,5.0,1183.49,Low
15742,2018-11-04,2018-08-10,86,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Direct,All Inclusive + EXC,Canada,2805,2,82.54,2,2350,4741.24,173.06,4.6,2422.84,High
15743,2018-11-04,2018-07-23,104,7,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Direct,All Inclusive,USA,2805,1,82.54,1,2350,2351.23,170.29,5.0,1192.03,Low
15744,2018-11-04,2018-06-30,127,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive,UK,2805,1,82.54,1,2350,2330.72,167.36,4.7,1171.52,Low
15745,2018-11-04,2018-09-17,48,7,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,All Inclusive + EXC,UK,2805,1,82.54,1,2350,2352.63,170.49,4.7,1193.43,Low
15746,2018-11-04,2018-07-28,99,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive,UK,2805,1,82.54,2,2350,3411.1,160.85,5.0,2251.9,Medium
15747,2018-11-04,2018-05-07,181,7,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,All Inclusive,Germany,2805,1,82.54,2,2350,3629.36,176.44,4.8,2470.16,Medium
15748,2018-11-04,2018-07-03,124,7,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive,Mexico,2805,1,82.54,1,2350,2472.19,187.57,5.0,1312.99,Low
15749,2018-11-04,2018-06-11,146,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Direct,Full Board + EXC,Italy,2805,1,82.54,1,2350,2406.18,178.14,5.0,1246.98,Low
15750,2018-11-04,2018-06-24,133,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive,Canada,2805,1,82.54,1,2350,2269.33,158.59,5.0,1110.13,Low
15751,2018-11-04,2018-07-20,107,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,Germany,1643,1,84.45,2,1388,4053.78,142.41,4.4,2563.38,High
15752,2018-11-04,2018-09-14,51,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board,Spain,1643,1,84.45,1,1388,2659.5,129.9,4.5,1169.1000000000001,Medium
15753,2018-11-04,2018-07-08,119,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,Italy,1643,1,84.45,1,1388,2627.91,126.39,4.4,1137.51,Medium
15754,2018-11-04,2018-06-24,133,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive + EXC,Spain,1643,1,84.45,1,1388,2697.93,134.17,4.4,1207.53,Medium
15755,2018-11-04,2018-05-01,187,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,USA,1643,1,84.45,1,1388,2685.6,132.8,4.4,1195.2,Medium
15756,2018-11-04,2018-08-08,88,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive + EXC,USA,1643,1,84.45,3,1388,5030.37,131.11,4.4,3539.9700000000007,High
15757,2018-11-04,2018-08-14,82,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,Full Board + EXC,Canada,1643,1,84.45,1,1388,2775.87,142.83,4.6,1285.47,Medium
15758,2018-11-04,2018-06-12,145,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,USA,1643,1,84.45,2,1388,3715.38,123.61,4.2,2224.98,Medium
15759,2018-11-04,2018-06-19,138,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board + EXC,USA,1643,1,84.45,1,1388,2737.17,138.53,4.8,1246.77,Medium
15760,2018-11-04,2018-08-31,65,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board,UK,1643,2,84.45,2,1388,5240.52,125.54,4.6,2259.7200000000003,High
15761,2018-11-04,2018-10-30,5,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board,Germany,1643,1,84.45,2,1388,3841.56,130.62,4.7,2351.16,Medium
15762,2018-11-04,2018-07-28,99,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board + EXC,USA,1643,1,84.45,1,1388,2693.88,133.72,4.6,1203.48,Medium
15763,2018-11-04,2018-06-25,132,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board + EXC,Germany,1643,1,84.45,1,1388,2716.74,136.26,4.4,1226.34,Medium
15764,2018-11-04,2018-09-11,54,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,USA,1643,1,84.45,2,1388,3922.92,135.14,4.5,2432.5199999999995,Medium
15765,2018-11-04,2018-09-10,55,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Direct,All Inclusive,Mexico,1643,1,84.45,1,1388,2660.31,129.99,4.6,1169.91,Medium
15766,2018-11-04,2018-08-30,66,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board + EXC,UK,1250,1,81.99,2,1458,1690.74,198.99,4.8,1193.94,Low
15767,2018-11-04,2018-06-13,144,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board,Spain,1250,1,81.99,1,1458,1081.74,194.98,5.0,584.9399999999999,Low
15768,2018-11-04,2018-08-10,86,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board + EXC,Spain,1250,1,81.99,2,1458,1575.18,179.73,4.7,1078.3799999999999,Low
15769,2018-11-04,2018-09-21,44,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive,USA,1250,2,81.99,2,1458,2124.3,188.45,4.9,1130.6999999999998,Low
15770,2018-11-04,2018-07-18,109,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board + EXC,UK,1250,1,81.99,1,1458,1031.49,178.23,4.7,534.6899999999999,Low
15771,2018-11-04,2018-08-12,84,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Direct,Full Board + EXC,USA,1250,1,81.99,1,1458,1123.74,208.98,4.9,626.9399999999999,Low
15772,2018-11-04,2018-08-18,78,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,USA,1250,2,81.99,2,1458,2052.42,176.47,4.9,1058.82,Low
15773,2018-11-04,2018-07-10,117,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive,Germany,1250,1,81.99,2,1458,1653.36,192.76,4.9,1156.56,Low
15774,2018-11-04,2018-07-09,118,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,Full Board,USA,1250,1,81.99,2,1458,1650.42,192.27,5.0,1153.6200000000001,Low
15775,2018-11-04,2018-08-20,76,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Direct,All Inclusive + EXC,Germany,1250,1,81.99,2,1458,1636.8,190.0,4.8,1140.0,Low
15776,2018-11-04,2018-08-14,82,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,Germany,1250,1,81.99,1,1458,1014.15,172.45,5.0,517.3499999999999,Low
15777,2018-11-04,2018-09-30,35,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board,USA,1250,1,81.99,1,1458,1020.33,174.51,4.9,523.53,Low
15778,2018-11-04,2018-09-22,43,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Web,Full Board,UK,1250,1,81.99,1,1458,1036.47,179.89,5.0,539.67,Low
15779,2018-11-04,2018-07-13,114,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,Germany,1250,1,81.99,2,1458,1602.54,184.29,4.7,1105.74,Low
15780,2018-11-04,2018-09-04,61,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board + EXC,France,1250,1,81.99,1,1458,1081.23,194.81,4.9,584.4300000000001,Low
15781,2018-11-04,2018-08-13,83,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive,UK,2612,1,85.0,1,1688,1718.34,120.79,4.3,724.74,Low
15782,2018-11-04,2018-09-07,58,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,All Inclusive,France,2612,2,85.0,2,1688,3442.32,121.26,4.3,1455.1200000000001,Medium
15783,2018-11-04,2018-09-19,46,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,All Inclusive + EXC,USA,2612,1,85.0,1,1688,1779.6,131.0,4.3,786.0,Low
15784,2018-11-04,2018-10-22,13,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Direct,Full Board,Canada,2612,1,85.0,2,1688,2586.48,132.74,4.2,1592.88,Low
15785,2018-11-04,2018-10-02,33,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,Full Board,Spain,2612,1,85.0,2,1688,2490.12,124.71,4.0,1496.52,Low
15786,2018-11-04,2018-07-13,114,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive + EXC,USA,2612,1,85.0,1,1688,1856.58,143.83,4.0,862.98,Low
15787,2018-11-04,2018-07-02,125,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Direct,Full Board,Spain,2612,1,85.0,1,1688,1723.26,121.61,4.2,729.66,Low
15788,2018-11-04,2018-08-08,88,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,All Inclusive,UK,2612,1,85.0,2,1688,2663.4,139.15,4.3,1669.8000000000002,Medium
15789,2018-11-04,2018-08-01,95,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Direct,All Inclusive,Italy,2612,2,85.0,4,1688,5223.36,134.84,4.1,3236.16,High
15790,2018-11-04,2018-07-24,103,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive + EXC,Mexico,2612,1,85.0,2,1688,2393.64,116.67,4.1,1400.04,Low
15791,2018-11-04,2018-07-08,119,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,All Inclusive,Germany,2612,1,85.0,1,1688,1776.66,130.51,4.1,783.06,Low
15792,2018-11-04,2018-08-30,66,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,All Inclusive,USA,2612,1,85.0,2,1688,2428.44,119.57,4.2,1434.84,Low
15793,2018-11-04,2018-06-12,145,6,Costa Smeralda,Costa Cruceros,Mediterranean,Suite,Web,All Inclusive,France,2612,1,85.0,1,1688,1701.12,117.92,4.2,707.52,Low
15794,2018-11-04,2018-08-05,91,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,Full Board,France,2612,1,85.0,2,1688,2497.2,125.3,4.0,1503.6,Low
15795,2018-11-04,2018-06-11,146,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive,Spain,2612,1,85.0,2,1688,2531.16,128.13,4.3,1537.56,Low
15796,2018-11-04,2018-07-18,109,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive,France,1646,1,87.2,2,1416,4305.78,156.41,4.8,2815.38,High
15797,2018-11-04,2018-10-03,32,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,Canada,1646,1,87.2,1,1416,2963.34,163.66,4.7,1472.94,Medium
15798,2018-11-04,2018-08-16,80,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,UK,1646,1,87.2,2,1416,4458.06,164.87,4.7,2967.66,High
15799,2018-11-04,2018-07-14,113,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board,Spain,1646,1,87.2,1,1416,3061.8,174.6,4.9,1571.3999999999999,Medium
15800,2018-11-04,2018-08-07,89,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,USA,1646,1,87.2,1,1416,2943.36,161.44,4.4,1452.96,Medium
15801,2018-11-04,2018-10-04,31,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive + EXC,USA,1646,2,87.2,4,1416,8840.16,162.76,4.7,5859.36,High
15802,2018-11-04,2018-08-27,69,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,Germany,1646,1,87.2,1,1416,2921.67,159.03,4.6,1431.27,Medium
15803,2018-11-04,2018-07-14,113,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board,Spain,1646,1,87.2,1,1416,2983.14,165.86,4.7,1492.7400000000002,Medium
15804,2018-11-04,2018-07-14,113,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,UK,1646,1,87.2,2,1416,4496.94,167.03,4.4,3006.54,High
15805,2018-11-04,2018-09-15,50,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive + EXC,USA,1646,1,87.2,1,1416,2966.31,163.99,4.6,1475.91,Medium
15806,2018-11-04,2018-08-25,71,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,USA,1646,1,87.2,1,1416,2890.17,155.53,4.8,1399.77,Medium
15807,2018-11-04,2018-07-12,115,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,USA,1646,1,87.2,2,1416,4666.5,176.45,4.7,3176.1,High
15808,2018-11-04,2018-10-12,23,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,Germany,1646,1,87.2,2,1416,4150.98,147.81,4.6,2660.58,High
15809,2018-11-04,2018-07-06,121,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,Full Board,USA,1646,1,87.2,2,1416,4452.84,164.58,4.9,2962.44,High
15810,2018-11-04,2018-06-02,155,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,Full Board + EXC,Mexico,1646,1,87.2,2,1416,4645.62,175.29,4.6,3155.22,High
15811,2018-11-04,2018-08-04,92,12,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,All Inclusive,USA,1347,1,91.86,2,1253,6760.8,198.9,4.9,4773.6,High
15812,2018-11-04,2018-07-06,121,12,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Direct,Full Board,USA,1347,2,91.86,2,1253,8971.68,208.22,5.0,4997.28,High
15813,2018-11-04,2018-06-19,138,12,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,Full Board,USA,1347,1,91.86,1,1253,4410.72,201.96,4.8,2423.52,High
15814,2018-11-04,2018-07-31,96,12,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,Full Board + EXC,Germany,1347,1,91.86,1,1253,4398.12,200.91,4.8,2410.92,High
15815,2018-11-04,2018-06-24,133,12,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Direct,Full Board + EXC,USA,1347,1,91.86,1,1253,4561.8,214.55,4.6,2574.6000000000004,High
15816,2018-11-04,2018-10-20,15,12,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,Full Board + EXC,Canada,1347,1,91.86,3,1253,8818.92,189.77,4.6,6831.720000000001,High
15817,2018-11-04,2018-07-14,113,12,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,Full Board,Mexico,1347,1,91.86,3,1253,9085.32,197.17,4.7,7098.12,High
