booking_id,travel_date,booking_date,lead_time_days,nights_of_stay,ship_name,company,route_type,suite_type,booking_source,package,guest_country,total_cabins,booked_cabins,cycle_occupancy_percentage,passengers_on_booking,total_crew,total_reservation_income_usd,average_daily_guest_spending_usd,satisfaction_score
23480,2019-04-05,2019-03-01,35,10,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Web,All Inclusive,USA,1646,1,93.67,2,1416,5287.0,174.35,4.8
23481,2019-04-05,2019-01-22,73,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive + EXC,Germany,1646,1,93.67,2,1416,5538.8,186.94,4.6
23482,2019-04-05,2019-02-12,52,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,USA,1646,1,93.67,2,1416,5551.0,187.55,4.7
23483,2019-04-05,2018-12-31,95,10,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,B2B,All Inclusive + EXC,Canada,1646,2,93.67,2,1416,6952.8,167.64,4.7
23484,2019-04-05,2019-01-23,72,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive + EXC,USA,1646,1,93.67,2,1416,5254.6,172.73,4.7
23485,2019-04-05,2018-12-28,98,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,Germany,1646,1,93.67,1,1416,3469.8,166.98,4.5
23486,2019-04-05,2018-11-06,150,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,Full Board,USA,1646,1,93.67,2,1416,5401.2,180.06,4.6
23487,2019-04-05,2019-01-12,83,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,Spain,1646,1,93.67,2,1416,5398.6,179.93,4.5
23488,2019-04-05,2019-02-11,53,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive + EXC,USA,1646,1,93.67,1,1416,3512.9,171.29,4.7
23489,2019-04-05,2019-02-03,61,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board + EXC,Canada,1646,1,93.67,1,1416,3552.8,175.28,4.7
23490,2019-04-05,2019-01-06,89,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,Italy,1646,1,93.67,1,1416,3407.1,160.71,4.8
23491,2019-04-05,2019-03-01,35,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Web,All Inclusive,Germany,1347,1,86.22,1,1253,5620.16,221.44,5.0
23492,2019-04-05,2018-12-29,97,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Direct,All Inclusive,USA,1347,1,86.22,1,1253,5506.76,213.34,4.9
23493,2019-04-05,2018-12-31,95,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,All Inclusive + EXC,USA,1347,1,86.22,1,1253,5761.0,231.5,4.9
23494,2019-04-05,2019-02-07,57,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,Italy,1347,1,86.22,2,1253,8707.44,220.98,4.7
23495,2019-04-05,2019-03-15,21,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,Full Board + EXC,Germany,1347,1,86.22,1,1253,5595.1,219.65,4.8
23496,2019-04-05,2019-01-01,94,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,All Inclusive,USA,1347,1,86.22,2,1253,8393.0,209.75,4.8
23497,2019-04-05,2018-11-26,130,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,Full Board + EXC,USA,1347,2,86.22,4,1253,18224.64,235.44,4.8
23498,2019-04-05,2019-01-17,78,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Direct,Full Board,USA,1347,1,86.22,2,1253,8751.4,222.55,4.6
23499,2019-04-05,2019-01-26,69,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,All Inclusive,USA,1347,1,86.22,2,1253,8508.08,213.86,4.8
23500,2019-04-05,2019-02-17,47,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Direct,Full Board,Germany,1347,1,86.22,2,1253,8493.52,213.34,4.7
23501,2019-04-05,2018-12-10,116,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive + EXC,Spain,1347,2,86.22,2,1253,11461.52,229.34,4.7
23502,2019-04-05,2018-11-15,141,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,Full Board + EXC,USA,1347,1,86.22,3,1253,11919.18,223.79,4.8
23503,2019-04-05,2018-12-26,100,14,Queen Mary 2,Cunard Line,Transatlantic,Suite,Web,All Inclusive,Mexico,1347,2,86.22,2,1253,10760.4,204.3,4.9
23504,2019-04-05,2018-12-28,98,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,All Inclusive,USA,1347,1,86.22,1,1253,5425.28,207.52,4.7
23505,2019-04-05,2018-12-30,96,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,All Inclusive,Canada,1347,1,86.22,1,1253,5736.78,229.77,5.0
23506,2019-04-05,2019-01-15,80,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,USA,2732,1,98.68,1,1500,2530.24,136.28,4.1
23507,2019-04-05,2018-12-09,117,8,AIDAcosma,AIDA Cruises,Canarias,Suite,Direct,Full Board + EXC,Spain,2732,1,98.68,1,1500,2453.04,126.63,4.3
23508,2019-04-05,2019-03-31,5,8,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,All Inclusive + EXC,Germany,2732,1,98.68,2,1500,3564.8,132.8,4.3
23509,2019-04-05,2019-01-12,83,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,USA,2732,2,98.68,2,1500,4857.92,123.62,4.5
23510,2019-04-05,2018-12-21,105,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,Spain,2732,1,98.68,1,1500,2559.04,139.88,4.4
23511,2019-04-05,2018-12-28,98,8,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board + EXC,USA,2732,1,98.68,1,1500,2486.48,130.81,4.3
23512,2019-04-05,2019-01-05,90,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board,USA,2732,1,98.68,2,1500,3480.64,127.54,4.2
23513,2019-04-05,2018-11-27,129,8,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,All Inclusive,Mexico,2732,1,98.68,1,1500,2488.88,131.11,4.2
23514,2019-04-05,2019-01-28,67,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,Germany,2732,2,98.68,4,1500,7089.6,131.55,4.4
23515,2019-04-05,2019-01-02,93,8,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive + EXC,Canada,2732,1,98.68,1,1500,2496.32,132.04,4.2
23516,2019-04-05,2019-01-14,81,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,Germany,2732,1,98.68,1,1500,2504.96,133.12,4.3
23517,2019-04-05,2018-12-25,101,8,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,Full Board + EXC,Germany,2732,1,98.68,2,1500,3389.12,121.82,4.4
23518,2019-04-05,2019-02-07,57,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,Full Board,Canada,2732,1,98.68,1,1500,2445.52,125.69,4.5
23519,2019-04-05,2019-01-11,84,8,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive,Italy,2732,1,98.68,1,1500,2506.08,133.26,4.2
23520,2019-04-05,2019-01-29,66,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,USA,2732,1,98.68,2,1500,3408.96,123.06,4.4
23521,2019-04-06,2018-11-17,140,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Direct,All Inclusive + EXC,Spain,2626,1,89.87,2,2138,3544.24,163.16,4.4
23522,2019-04-06,2019-02-21,44,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,Full Board + EXC,USA,2626,1,89.87,1,2138,2459.94,171.42,4.6
23523,2019-04-06,2018-11-29,128,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,Full Board + EXC,USA,2626,2,89.87,4,2138,7213.36,167.62,4.5
23524,2019-04-06,2018-12-27,100,7,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Direct,All Inclusive,Germany,2626,1,89.87,1,2138,2458.89,171.27,4.5
23525,2019-04-06,2019-01-01,95,7,MSC World Europa,MSC Cruceros,Mediterranean,Suite,Web,Full Board,Canada,2626,1,89.87,2,2138,3718.54,175.61,4.5
23526,2019-04-06,2018-12-21,106,7,MSC World Europa,MSC Cruceros,Mediterranean,Suite,Direct,Full Board,France,2626,1,89.87,2,2138,3620.54,168.61,4.5
23527,2019-04-06,2019-01-21,75,7,MSC World Europa,MSC Cruceros,Mediterranean,Suite,Direct,All Inclusive,France,2626,1,89.87,2,2138,3456.88,156.92,4.4
23528,2019-04-06,2018-12-18,109,7,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,All Inclusive,USA,2626,2,89.87,2,2138,4961.74,174.41,4.5
23529,2019-04-06,2019-01-05,91,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,All Inclusive,UK,2626,1,89.87,1,2138,2377.13,159.59,4.5
23530,2019-04-06,2019-02-18,47,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Direct,All Inclusive,USA,2626,1,89.87,1,2138,2434.25,167.75,4.6
23531,2019-04-06,2018-12-18,109,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,All Inclusive + EXC,UK,2626,1,89.87,1,2138,2448.74,169.82,4.4
23532,2019-04-06,2018-12-28,99,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,All Inclusive,Canada,2626,1,89.87,1,2138,2477.23,173.89,4.6
23533,2019-04-06,2019-01-07,89,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Direct,All Inclusive + EXC,USA,2626,1,89.87,2,2138,3682.98,173.07,4.5
23534,2019-04-06,2019-01-03,93,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,Full Board + EXC,Mexico,2626,1,89.87,2,2138,3375.12,151.08,4.5
23535,2019-04-06,2019-03-07,30,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,All Inclusive,USA,2626,1,89.87,1,2138,2427.95,166.85,4.7
23536,2019-04-06,2019-01-23,73,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,Full Board + EXC,USA,2805,1,89.16,1,2350,2592.1,190.3,4.8
23537,2019-04-06,2019-01-24,72,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive,Germany,2805,1,89.16,1,2350,2616.46,193.78,4.7
23538,2019-04-06,2019-02-22,43,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,All Inclusive + EXC,Germany,2805,1,89.16,1,2350,2577.61,188.23,4.8
23539,2019-04-06,2019-02-20,45,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive,Germany,2805,1,89.16,1,2350,2496.83,176.69,4.8
23540,2019-04-06,2019-01-23,73,7,Icon of the Seas,Royal Caribbean,Caribbean,Suite,Web,Full Board,USA,2805,1,89.16,1,2350,2692.27,204.61,4.6
23541,2019-04-06,2019-01-01,95,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,Full Board,USA,2805,1,89.16,1,2350,2563.75,186.25,5.0
23542,2019-04-06,2019-02-19,46,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,Full Board,France,2805,1,89.16,2,2350,3891.3,187.95,4.6
23543,2019-04-06,2018-12-02,125,7,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Direct,All Inclusive + EXC,Mexico,2805,1,89.16,1,2350,2498.16,176.88,4.4
23544,2019-04-06,2019-01-21,75,7,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,All Inclusive,Mexico,2805,1,89.16,1,2350,2724.33,209.19,4.9
23545,2019-04-06,2018-12-09,118,7,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Web,All Inclusive + EXC,France,2805,2,89.16,4,2350,7708.68,185.31,4.8
23546,2019-04-06,2019-01-25,71,7,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive,UK,2805,1,89.16,1,2350,2652.93,198.99,5.0
23547,2019-04-06,2019-02-08,57,7,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive + EXC,Spain,2805,2,89.16,2,2350,5204.22,191.73,4.8
23548,2019-04-06,2018-12-12,115,7,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,All Inclusive,USA,2805,1,89.16,2,2350,3957.66,192.69,4.8
23549,2019-04-06,2019-01-17,79,7,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive + EXC,Spain,2805,1,89.16,1,2350,2495.01,176.43,4.9
23550,2019-04-06,2019-02-03,62,7,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,Full Board,Spain,2805,1,89.16,1,2350,2688.91,204.13,4.9
23551,2019-04-06,2019-01-10,86,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,Germany,1643,2,88.25,4,1388,7403.2,141.35,4.4
23552,2019-04-06,2019-03-17,20,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,UK,1643,1,88.25,2,1388,3608.64,135.54,4.5
23553,2019-04-06,2019-02-17,48,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,All Inclusive + EXC,Spain,1643,2,88.25,2,1388,5191.2,144.45,4.5
23554,2019-04-06,2019-01-08,88,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,Germany,1643,1,88.25,2,1388,3684.96,140.31,4.3
23555,2019-04-06,2018-12-14,113,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,Full Board,USA,1643,1,88.25,1,1388,2629.68,148.71,4.8
23556,2019-04-06,2019-02-02,63,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive,Spain,1643,1,88.25,1,1388,2581.28,142.66,4.1
23557,2019-04-06,2019-01-21,75,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive + EXC,UK,1643,1,88.25,2,1388,3812.0,148.25,4.6
23558,2019-04-06,2019-03-03,34,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board + EXC,USA,1643,1,88.25,1,1388,2643.76,150.47,4.4
23559,2019-04-06,2019-01-21,75,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive + EXC,UK,1643,1,88.25,2,1388,3878.4,152.4,4.6
23560,2019-04-06,2018-12-13,114,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,Mexico,1643,1,88.25,2,1388,3615.68,135.98,4.4
23561,2019-04-06,2019-04-01,5,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,Spain,1643,2,88.25,4,1388,8072.96,162.28,4.7
23562,2019-04-06,2018-11-20,137,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,Full Board,Spain,1643,1,88.25,1,1388,2594.32,144.29,4.6
23563,2019-04-06,2018-12-08,119,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board,USA,1643,2,88.25,4,1388,7972.48,159.14,4.5
23564,2019-04-06,2018-12-03,124,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,UK,1643,1,88.25,1,1388,2688.08,156.01,4.4
23565,2019-04-06,2018-12-03,124,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,Mexico,1643,1,88.25,2,1388,3717.76,142.36,4.4
23566,2019-04-06,2018-12-15,112,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Direct,All Inclusive,Germany,1250,1,91.49,2,1458,1921.5,230.25,4.8
23567,2019-04-06,2018-11-28,129,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive,Spain,1250,1,91.49,1,1458,1151.82,203.94,5.0
23568,2019-04-06,2019-04-01,5,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,Mexico,1250,1,91.49,1,1458,1129.86,196.62,5.0
23569,2019-04-06,2019-03-27,10,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board,USA,1250,1,91.49,1,1458,1131.63,197.21,4.8
23570,2019-04-06,2019-01-20,76,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,Germany,1250,1,91.49,1,1458,1162.08,207.36,5.0
23571,2019-04-06,2019-03-17,20,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,UK,1250,2,91.49,4,1458,3422.4,195.2,5.0
23572,2019-04-06,2019-03-01,36,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,Full Board,Germany,1250,1,91.49,2,1458,1753.26,202.21,4.6
23573,2019-04-06,2018-12-28,99,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive,Spain,1250,1,91.49,2,1458,1836.96,216.16,5.0
23574,2019-04-06,2018-11-07,150,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive,Canada,1250,2,91.49,2,1458,2302.98,203.83,4.9
23575,2019-04-06,2018-12-24,103,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,UK,1250,1,91.49,1,1458,1147.32,202.44,4.6
23576,2019-04-06,2018-11-29,128,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,Full Board,France,1250,1,91.49,1,1458,1149.54,203.18,5.0
23577,2019-04-06,2019-01-13,83,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,All Inclusive,Germany,1250,1,91.49,1,1458,1215.0,225.0,5.0
23578,2019-04-06,2019-01-23,73,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Direct,Full Board,France,1250,1,91.49,1,1458,1165.8,208.6,4.9
23579,2019-04-06,2019-02-01,64,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,Spain,1250,1,91.49,1,1458,1130.73,196.91,4.9
23580,2019-04-06,2019-02-08,57,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,Full Board,USA,1250,1,91.49,2,1458,1718.1,196.35,4.9
23581,2019-04-06,2019-01-15,81,7,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,All Inclusive + EXC,USA,2612,1,82.95,2,1688,3290.14,145.01,4.2
23582,2019-04-06,2019-01-18,78,7,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,Full Board,Canada,2612,1,82.95,1,1688,2136.96,125.28,4.1
23583,2019-04-06,2018-12-05,122,7,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,Full Board,UK,2612,1,82.95,1,1688,2224.39,137.77,4.2
23584,2019-04-06,2018-12-13,114,7,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,Full Board,Germany,2612,1,82.95,1,1688,2207.94,135.42,4.1
23585,2019-04-06,2018-12-06,121,7,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Direct,All Inclusive,Mexico,2612,1,82.95,1,1688,2228.31,138.33,4.2
23586,2019-04-06,2019-02-17,48,7,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Direct,All Inclusive + EXC,USA,2612,1,82.95,2,1688,3257.8,142.7,4.3
23587,2019-04-06,2018-12-25,102,7,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Web,Full Board,UK,2612,1,82.95,2,1688,3049.9,127.85,4.3
23588,2019-04-06,2018-12-14,113,7,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Direct,Full Board + EXC,France,2612,1,82.95,1,1688,2177.7,131.1,4.3
23589,2019-04-06,2019-02-21,44,7,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,All Inclusive,Canada,2612,1,82.95,1,1688,2372.86,158.98,3.9
23590,2019-04-06,2019-02-12,53,7,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Direct,Full Board,Germany,2612,1,82.95,2,1688,3358.6,149.9,4.3
23591,2019-04-06,2019-02-07,58,7,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,All Inclusive + EXC,USA,2612,1,82.95,1,1688,2221.1,137.3,4.4
23592,2019-04-06,2018-11-29,128,7,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,All Inclusive,USA,2612,1,82.95,1,1688,2310.35,150.05,4.2
23593,2019-04-06,2019-01-29,67,7,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,All Inclusive,UK,2612,1,82.95,1,1688,2248.4,141.2,4.3
23594,2019-04-06,2019-02-01,64,7,Costa Smeralda,Costa Cruceros,Mediterranean,Suite,Direct,Full Board,USA,2612,1,82.95,1,1688,2195.06,133.58,4.2
23595,2019-04-06,2018-11-19,138,7,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Web,All Inclusive + EXC,Canada,2612,1,82.95,1,1688,2214.24,136.32,4.2
23596,2019-04-06,2019-01-09,87,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive,Canada,1646,1,90.47,1,1416,3397.32,197.48,4.8
23597,2019-04-06,2019-04-01,5,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,Spain,1646,1,90.47,2,1416,4936.32,184.24,4.8
23598,2019-04-06,2018-10-23,165,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board,USA,1646,1,90.47,1,1416,3116.79,166.31,4.5
23599,2019-04-06,2019-01-25,71,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,Germany,1646,1,90.47,1,1416,3201.93,175.77,4.7
23600,2019-04-06,2019-03-06,31,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,USA,1646,1,90.47,2,1416,4682.16,170.12,4.8
23601,2019-04-06,2019-02-22,43,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,All Inclusive,Spain,1646,1,90.47,2,1416,4803.3,176.85,4.7
23602,2019-04-06,2019-01-20,76,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board,USA,1646,1,90.47,2,1416,4640.94,167.83,5.0
23603,2019-04-06,2018-11-25,132,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board,USA,1646,1,90.47,1,1416,3317.31,188.59,4.7
23604,2019-04-06,2019-03-07,30,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,UK,1646,1,90.47,1,1416,3228.84,178.76,4.6
23605,2019-04-06,2018-12-30,97,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board,Spain,1646,1,90.47,2,1416,4751.28,173.96,4.5
23606,2019-04-06,2019-02-01,64,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Direct,Full Board,USA,1646,1,90.47,1,1416,3181.5,173.5,4.6
23607,2019-04-06,2018-12-10,117,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board + EXC,Spain,1646,1,90.47,2,1416,5041.44,190.08,5.0
23608,2019-04-06,2018-12-03,124,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive + EXC,USA,1646,2,90.47,4,1416,9283.32,167.87,4.6
23609,2019-04-06,2018-11-02,155,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive,Spain,1646,1,90.47,2,1416,4679.1,169.95,5.0
23610,2019-04-06,2018-12-06,121,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board + EXC,Germany,1646,1,90.47,1,1416,3124.8,167.2,4.6
23611,2019-04-06,2019-01-11,85,13,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,All Inclusive,USA,1347,2,88.15,4,1253,15464.28,207.39,5.0
23612,2019-04-06,2019-03-26,11,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,Full Board,USA,1347,2,88.15,2,1253,10497.5,223.75,4.6
23613,2019-04-06,2019-03-08,29,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive + EXC,Spain,1347,2,88.15,4,1253,15870.4,215.2,4.7
23614,2019-04-06,2019-01-07,89,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Web,All Inclusive + EXC,USA,1347,2,88.15,4,1253,16409.64,225.57,4.9
23615,2019-04-06,2018-10-18,170,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,Direct,All Inclusive + EXC,Germany,1347,1,88.15,1,1253,5034.64,207.28,4.9
23616,2019-04-06,2019-01-29,67,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,Germany,1347,1,88.15,2,1253,8035.82,219.07,4.9
23617,2019-04-06,2019-01-10,86,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,B2B,Full Board + EXC,Spain,1347,1,88.15,2,1253,7979.66,216.91,4.8
23618,2019-04-06,2019-02-16,49,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,B2B,Full Board,Germany,1347,1,88.15,2,1253,8180.12,224.62,4.9
23619,2019-04-06,2019-02-24,41,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,All Inclusive + EXC,Spain,1347,1,88.15,2,1253,7699.9,206.15,4.9
23620,2019-04-06,2019-03-10,27,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,All Inclusive,USA,1347,1,88.15,1,1253,5434.78,238.06,4.7
23621,2019-04-06,2018-12-20,107,13,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,Full Board,Germany,1347,1,88.15,1,1253,5277.48,225.96,4.9
23622,2019-04-06,2018-12-06,121,13,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,All Inclusive,USA,1347,2,88.15,4,1253,15206.88,202.44,4.8
23623,2019-04-06,2018-11-19,138,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,Full Board + EXC,Germany,1347,1,88.15,2,1253,7652.84,204.34,4.9
23624,2019-04-06,2019-02-16,49,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,Full Board,Spain,1347,1,88.15,2,1253,8632.26,242.01,4.5
23625,2019-04-06,2019-02-20,45,13,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,Full Board,USA,1347,1,88.15,2,1253,8063.64,220.14,4.7
23626,2019-04-06,2019-02-18,47,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,UK,2732,1,100.0,1,1500,2153.34,127.62,4.2
23627,2019-04-06,2018-12-28,99,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board,Spain,2732,1,100.0,1,1500,2115.82,122.26,4.3
23628,2019-04-06,2018-12-06,121,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive + EXC,Italy,2732,1,100.0,2,1500,2939.3,119.95,4.5
23629,2019-04-06,2019-01-16,80,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive + EXC,France,2732,1,100.0,1,1500,2193.24,133.32,4.1
23630,2019-04-06,2018-12-27,100,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive + EXC,USA,2732,1,100.0,1,1500,2224.32,137.76,4.1
